9,2,0.17
9,3,0.83
9,4,0.33
9,5,0.33
9,6,0.83
9,7,0.67
9,8,0.5
9,10,0.5
9,11,0.83
9,12,0.17
9,13,0.17
9,14,0.17
9,15,0.33
9,16,0.33
9,17,0.83
9,18,0.17
9,19,0.5
9,20,0.83
9,21,0.83
9,22,0.17
9,23,0.83
9,24,0.83
9,25,0.5
10,1,1.0
10,3,0.5
10,4,0.25
10,5,0.5
10,6,0.75
10,7,0.5
10,8,0.75
10,9,0.75
10,11,0.75
10,12,0.5
10,13,0.5
10,14,0.5
10,15,0.5
10,16,0.25
10,17,1.0
10,19,0.75
10,20,0.75
10,21,0.75
10,22,0.5
10,23,0.75
10,24,1.0
10,25,1.0
11,1,0.8
11,2,0.2
11,3,0.8
11,4,0.4
11,5,0.4
11,6,0.8
11,7,0.8
11,8,0.6
11,9,1.0
11,10,0.6
11,12,0.2
11,13,0.2
11,14,0.2
11,15,0.4
11,16,0.4
11,17,1.0
11,18,0.2
11,19,0.6
11,20,0.8
11,21,1.0
11,22,0.2
11,23,0.8
11,24,0.8
11,25,0.6
12,1,0.4
12,5,0.4
12,6,0.2
12,8,0.4
12,9,0.2
12,10,0.4
12,11,0.2
12,13,1.0
12,14,1.0
12,15,1.0
12,17,0.6
12,19,0.6
12,20,0.2
12,21,0.2
12,22,1.0
12,23,0.2
12,24,0.6
12,25,0.8
13,1,0.33
13,5,0.33
13,6,0.17
13,8,0.33
13,9,0.17
13,10,0.33
13,11,0.17
13,12,0.83
13,14,1.0
13,15,0.83
13,17,0.5
13,19,0.5
13,20,0.17
13,21,0.17
13,22,1.0
13,23,0.17
13,24,0.5
13,25,0.67
14,1,0.33
14,5,0.33
14,6,0.17
14,8,0.33
14,9,0.17
14,10,0.33
14,11,0.17
14,12,0.83
14,13,1.0
14,15,0.83
14,17,0.5
14,19,0.5
14,20,0.17
14,21,0.17
14,22,1.0
14,23,0.17
14,24,0.5
14,25,0.67
15,1,0.57
15,2,0.29
15,3,0.14
15,4,0.29
15,5,0.57
15,6,0.14
15,7,0.29
15,8,0.57
15,9,0.29
15,10,0.29
15,11,0.29
15,12,0.71
15,13,0.71
15,14,0.71
15,16,0.29
15,17,0.57
15,18,0.29
15,19,0.71
15,20,0.14
15,21,0.43
15,22,0.71
15,23,0.14
15,24,0.43
15,25,0.57
16,1,0.6
16,2,0.8
16,3,0.4
16,4,0.8
16,5,0.6
16,6,0.2
16,7,0.6
16,8,0.8
16,9,0.4
16,10,0.2
16,11,0.4
16,15,0.4
16,17,0.4
16,18,0.8
16,19,0.6
16,20,0.2
16,21,0.6
16,23,0.2
16,24,0.2
16,25,0.2
17,1,0.71
17,2,0.14
17,3,0.57
17,4,0.29
17,5,0.43
17,6,0.57
17,7,0.57
17,8,0.57
17,9,0.71
17,10,0.57
17,11,0.71
17,12,0.43
17,13,0.43
17,14,0.43
17,15,0.57
17,16,0.29
17,18,0.14
17,19,0.71
17,20,0.57
17,21,0.71
17,22,0.43
17,23,0.57
17,24,0.86
17,25,0.71
18,1,0.4
18,2,0.8
18,3,0.2
18,4,0.6
18,5,0.6
18,7,0.4
18,8,0.6
18,9,0.2
18,11,0.2
18,15,0.4
18,16,0.8
18,17,0.2
18,19,0.4
18,21,0.4
19,1,0.83
19,2,0.33
19,3,0.33
19,4,0.5
19,5,0.67
19,6,0.33
19,7,0.5
19,8,0.83
19,9,0.5
19,10,0.5
19,11,0.5
19,12,0.5
19,13,0.5
19,14,0.5
19,15,0.83
19,16,0.5
19,17,0.83
19,18,0.33
19,20,0.33
19,21,0.67
19,22,0.5
19,23,0.33
19,24,0.67
19,25,0.67
20,1,0.6
20,3,0.8
20,4,0.2
20,5,0.2
20,6,1.0
20,7,0.6
20,8,0.4
20,9,1.0
20,10,0.6
20,11,0.8
20,12,0.2
20,13,0.2
20,14,0.2
20,15,0.2
20,16,0.2
20,17,0.8
20,19,0.4
20,21,0.8
20,22,0.2
20,23,1.0
20,24,1.0
20,25,0.6
21,1,0.83
21,2,0.33
21,3,0.67
21,4,0.5
21,5,0.5
21,6,0.67
21,7,0.83
21,8,0.67
21,9,0.83
21,10,0.5
21,11,0.83
21,12,0.17
21,13,0.17
21,14,0.17
21,15,0.5
21,16,0.5
21,17,0.83
21,18,0.33
21,19,0.67
21,20,0.67
21,22,0.17
21,23,0.67
21,24,0.67
21,25,0.5
22,1,0.25
22,5,0.25
22,6,0.12
22,8,0.25
22,9,0.12
22,10,0.25
22,11,0.12
22,12,0.62
22,13,0.75
22,14,0.75
22,15,0.62
22,17,0.38
22,19,0.38
22,20,0.12
22,21,0.12
22,23,0.12
22,24,0.38
22,25,0.5
23,1,0.6
23,3,0.8
23,4,0.2
23,5,0.2
23,6,1.0
23,7,0.6
23,8,0.4
23,9,1.0
23,10,0.6
23,11,0.8
23,12,0.2
23,13,0.2
23,14,0.2
23,15,0.2
23,16,0.2
23,17,0.8
23,19,0.4
23,20,1.0
23,21,0.8
23,22,0.2
23,24,1.0
23,25,0.6
24,1,0.57
24,3,0.57
24,4,0.14
24,5,0.29
24,6,0.71
24,7,0.43
24,8,0.43
24,9,0.71
24,10,0.57
24,11,0.57
24,12,0.43
24,13,0.43
24,14,0.43
24,15,0.43
24,16,0.14
24,17,0.86
24,19,0.57
24,20,0.71
24,21,0.57
24,22,0.43
24,23,0.71
24,25,0.71
25,1,0.67
25,3,0.33
25,4,0.17
25,5,0.33
25,6,0.5
25,7,0.33
25,8,0.5
25,9,0.5
25,10,0.67
25,11,0.5
25,12,0.67
25,13,0.67
25,14,0.67
25,15,0.67
25,16,0.17
25,17,0.83
25,19,0.67
25,20,0.5
25,21,0.5
25,22,0.67
25,23,0.5
25,24,0.83
